"","Year","Date","Marine.Park","SectorRegion","Name","Reef","Site","Site_notes","Zone","Transect","Depth","Complexity","Total.Macroalgae","Total.HARD.CORAL","Gradient","Total","id","total","match","coral","simpD","shanH","FDis"
"2242",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 6","6","Slope",1,8.6,3,39,6,"80",100,"Herald 6 Slope 1 2023",100,"yes",6,0.5,0.867563228481461,0.125630178471602
"2243",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 6","6","Slope",2,8.5,3,31,10,"80",100,"Herald 6 Slope 2 2023",100,"yes",10,0.54,0.89794572485678,0.0773949951050758
"2244",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 6","6","Slope",3,9.3,3,32,8,"80",100,"Herald 6 Slope 3 2023",100,"yes",8,0.59375,0.974314752869349,0.164964237189325
"2245",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 6","6","Crest",1,1.9,2,1,8,"90",100,"Herald 6 Crest 1 2023",100,"yes",8,0.65625,1.2130075659799,0.108577323592696
"2246",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 6","6","Crest",2,1.9,2,9,5,"10",100,"Herald 6 Crest 2 2023",100,"yes",5,0.72,1.33217904021012,0.0802827977829512
"2247",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 6","6","Crest",3,1.5,2.5,5,3,"10",100,"Herald 6 Crest 3 2023",100,"yes",3,0.444444444444444,0.636514168294813,0.100397557018087
"2248",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 4","4","Slope",1,8.8,3,43,13,"90",100,"Herald 4 Slope 1 2023",100,"yes",13,0.627218934911243,1.11896886688163,0.0989252868968881
"2249",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 4","4","Slope",2,9.1,3,44,8,"80",100,"Herald 4 Slope 2 2023",100,"yes",8,0.59375,0.974314752869349,0.156898715456056
"2250",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 4","4","Slope",3,8.9,3,52,6,"90",100,"Herald 4 Slope 3 2023",100,"yes",6,0.5,0.867563228481461,0.058704130992089
"2251",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 4","4","Crest",1,2.9,2,12,2,"90",100,"Herald 4 Crest 1 2023",100,"yes",2,0,0,0
"2252",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 4","4","Crest",2,2.6,2.5,10,9,"10",100,"Herald 4 Crest 2 2023",100,"yes",9,0.592592592592593,0.995026990179521,0.134801275902088
"2253",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 4","4","Crest",3,2.3,2,1,10,"10",100,"Herald 4 Crest 3 2023",100,"yes",10,0.62,1.02965301406457,0.138603103189751
"2254",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 1","1","Slope",1,8.7,2,44,7,"75",100,"Herald 1 Slope 1 2023",100,"yes",7,0.612244897959184,1.00424247305408,0.12785993661492
"2255",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 1","1","Slope",2,7.7,2,24,10,"50",100,"Herald 1 Slope 2 2023",100,"yes",10,0.48,0.940447988655326,0.0849119831990034
"2256",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 1","1","Slope",3,7.5,2.5,25,18,"70",100,"Herald 1 Slope 3 2023",100,"yes",18,0.697530864197531,1.27625736423618,0.120797470485266
"2257",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 1","1","Crest",1,2.6,2.5,11,4,"10",100,"Herald 1 Crest 1 2023",100,"yes",4,0,0,0
"2258",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 1","1","Crest",2,3,2.5,1,4,"10",100,"Herald 1 Crest 2 2023",100,"yes",4,0,0,0
"2259",2023,"12/02/2023","Coral Sea","Central Coral Sea","Josie","Herald","Herald 1","1","Crest",3,2.6,2,17,4,"30",100,"Herald 1 Crest 3 2023",100,"yes",4,0.625,1.03972077083992,0.147893119514313
"2260",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 1","1","Slope",1,8.1,2.5,5,2,"60",100,"Diamond 1 Slope 1 2023",100,"yes",2,0.5,0.693147180559945,0.127373993141941
"2261",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 1","1","Slope",2,8.8,2.5,21,3,"80",100,"Diamond 1 Slope 2 2023",100,"yes",3,0,0,0
"2262",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 1","1","Slope",3,8.8,3,9,4,"75",100,"Diamond 1 Slope 3 2023",100,"yes",4,0.625,1.03972077083992,0.118679171495852
"2263",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 1","1","Crest",1,2.7,2,8,6,"10",100,"Diamond 1 Crest 1 2023",100,"yes",6,0.611111111111111,1.01140426470735,0.144038138130431
"2264",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 1","1","Crest",2,3.6,2.5,26,5,"10",100,"Diamond 1 Crest 2 2023",100,"yes",5,0.56,0.950270539233235,0.0823557291335863
"2265",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 1","1","Crest",3,2.1,2,23,8,"10",100,"Diamond 1 Crest 3 2023",100,"yes",8,0.40625,0.735621939758795,0.0879200531627137
"2266",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 2","2","Slope",1,7.6,2,22,13,"90",100,"Diamond 2 Slope 1 2023",100,"yes",13,0.698224852071006,1.37781950803903,0.139423705488453
"2267",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 2","2","Slope",2,8.3,2,27,8,"90",100,"Diamond 2 Slope 2 2023",100,"yes",8,0.65625,1.2130075659799,0.144808352527543
"2268",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 2","2","Slope",3,7.4,2,10,4,"90",100,"Diamond 2 Slope 3 2023",100,"yes",4,0.375,0.562335144618808,0.114816887986037
"2269",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 2","2","Crest",1,2.3,2,1,5,"10",100,"Diamond 2 Crest 1 2023",100,"yes",5,0.56,0.950270539233235,0.13800175407872
"2270",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 2","2","Crest",2,2.6,2,17,2,"90",100,"Diamond 2 Crest 2 2023",100,"yes",2,0,0,0.0916417942199324
"2271",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 2","2","Crest",3,2.2,2,6,2,"20",100,"Diamond 2 Crest 3 2023",100,"yes",2,0,0,0
"2272",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 6","6","Slope",1,9.2,2,19,20,"70",100,"Diamond 6 Slope 1 2023",100,"yes",20,0.745,1.47371460120401,0.150292820274244
"2273",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 6","6","Slope",2,8.2,2,11,21,"70",100,"Diamond 6 Slope 2 2023",100,"yes",21,0.780045351473923,1.60924754221325,0.16284768020935
"2274",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 6","6","Slope",3,8.6,2.5,21,11,"80",100,"Diamond 6 Slope 3 2023",100,"yes",11,0.677685950413223,1.2406842919534,0.164582179516852
"2275",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 6","6","Crest",1,3.2,2,4,3,"70",100,"Diamond 6 Crest 1 2023",100,"yes",3,0.444444444444444,0.636514168294813,0.162892139190515
"2276",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 6","6","Crest",2,3.2,2,9,4,"70",100,"Diamond 6 Crest 2 2023",100,"yes",4,0.625,1.03972077083992,0.172284689974569
"2277",2023,"13/02/2023","Coral Sea","Central Coral Sea","Josie","Diamond","Diamond 6","6","Crest",3,3.2,2.5,1,5,"90",100,"Diamond 6 Crest 3 2023",100,"yes",5,0.72,1.33217904021012,0.137461242372245
"2278",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 1","1","Slope",1,9,2.5,4,8,"",100,"Lihou 1 Slope 1 2023",100,"yes",8,0.65625,1.2130075659799,0.12565633342035
"2279",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 1","1","Slope",2,9.1,2.5,11,3,"60",100,"Lihou 1 Slope 2 2023",100,"yes",3,0.666666666666667,1.09861228866811,0.105609752808999
"2280",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 1","1","Slope",3,9,2,13,10,"90",100,"Lihou 1 Slope 3 2023",100,"yes",10,0.32,0.500402423538188,0.0875973593991017
"2281",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 1","1","Crest",1,1.5,2,0,3,"",100,"Lihou 1 Crest 1 2023",100,"yes",3,0.666666666666667,1.09861228866811,0.118109178003074
"2282",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 1","1","Crest",2,1.5,2.5,2,2,"",100,"Lihou 1 Crest 2 2023",100,"yes",2,0,0,0
"2283",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 1","1","Crest",3,2.1,3.6,4,0,"20",100,"Lihou 1 Crest 3 2023",100,"yes",0,0,0,NA
"2284",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 2","2","Slope",1,9,2,30,3,"90",110,"Lihou 2 Slope 1 2023",110,"yes",3,0.444444444444444,0.636514168294813,0.189423361506859
"2285",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 2","2","Slope",2,8.9,2,20,4,"70",100,"Lihou 2 Slope 2 2023",100,"yes",4,0.625,1.03972077083992,0.130535114691038
"2286",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 2","2","Slope",3,9.9,2.5,21,3,"60",100,"Lihou 2 Slope 3 2023",100,"yes",3,0.444444444444444,0.636514168294813,0.10741435536634
"2287",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 2","2","Crest",1,2.1,2,11,5,"0",100,"Lihou 2 Crest 1 2023",100,"yes",5,0.72,1.33217904021012,0.118189559163218
"2288",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 2","2","Crest",2,2.2,2,8,2,"20",100,"Lihou 2 Crest 2 2023",100,"yes",2,0,0,0
"2289",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 2","2","Crest",3,3.6,2,9,4,"30",100,"Lihou 2 Crest 3 2023",100,"yes",4,0.75,1.38629436111989,0.168978978493054
"2290",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 7","7","Slope",1,9,2,4,23,"",100,"Lihou 7 Slope 1 2023",100,"yes",23,0.820415879017013,1.7499783359107,0.136510354646312
"2291",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 7","7","Slope",2,8.7,2.5,3,9,"40",100,"Lihou 7 Slope 2 2023",100,"yes",9,0.567901234567901,0.936888307539016,0.112752679882105
"2292",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 7","7","Slope",3,9,2.5,2,16,"30",100,"Lihou 7 Slope 3 2023",100,"yes",16,0.765625,1.60205591545873,0.147556581607585
"2293",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 7","7","Crest",1,3.4,2,37,5,"",100,"Lihou 7 Crest 1 2023",100,"yes",5,0.72,1.33217904021012,0.109926830476186
"2294",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 7","7","Crest",2,3.4,2.5,41,7,"60",100,"Lihou 7 Crest 2 2023",100,"yes",7,0.775510204081633,1.5498260458782,0.161241190550706
"2295",2023,"14/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 7","7","Crest",3,3.6,2,14,4,"80",100,"Lihou 7 Crest 3 2023",100,"yes",4,0.625,1.03972077083992,0.174879293880489
"2296",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 4","4","Slope",1,8.9,2.5,10,7,"90",100,"Lihou 4 Slope 1 2023",100,"yes",7,0.816326530612245,1.74786809746676,0.117140082372152
"2297",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 4","4","Slope",2,8.8,2,14,6,"90",100,"Lihou 4 Slope 2 2023",100,"yes",6,0.611111111111111,1.01140426470735,0.156674337495851
"2298",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 4","4","Slope",3,8.9,2.5,16,4,"60",100,"Lihou 4 Slope 3 2023",100,"yes",4,0.375,0.562335144618808,0.0711934052102413
"2299",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 4","4","Crest",1,2.9,2,6,6,"20",100,"Lihou 4 Crest 1 2023",100,"yes",6,0.611111111111111,1.01140426470735,0.13256565324073
"2300",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 4","4","Crest",2,3,2.5,10,2,"10",100,"Lihou 4 Crest 2 2023",100,"yes",2,0.5,0.693147180559945,0.127373993141941
"2301",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 4","4","Crest",3,2.7,2.5,15,4,"20",100,"Lihou 4 Crest 3 2023",100,"yes",4,0.75,1.38629436111989,0.154054912377672
"2302",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 5","5","Slope",1,9.1,2.5,7,12,"80",100,"Lihou 5 Slope 1 2023",100,"yes",12,0.666666666666667,1.31437384300695,0.103145073287484
"2303",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 5","5","Slope",2,9.1,2.5,6,13,"60",100,"Lihou 5 Slope 2 2023",100,"yes",13,0.627218934911243,1.15698764434527,0.13907873399089
"2304",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 5","5","Slope",3,8.8,2.5,14,15,"90",100,"Lihou 5 Slope 3 2023",100,"yes",15,0.746666666666667,1.55190149794374,0.13490750129003
"2305",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 5","5","Crest",1,1.4,2,11,2,"20",100,"Lihou 5 Crest 1 2023",100,"yes",2,0.5,0.693147180559945,0.0907671462125278
"2306",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 5","5","Crest",2,1.3,2,22,2,"30",100,"Lihou 5 Crest 2 2023",100,"yes",2,0,0,0
"2307",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 5","5","Crest",3,1.7,2,8,1,"20",100,"Lihou 5 Crest 3 2023",100,"yes",1,0,0,0
"2308",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 9","9","Slope",1,10,2.5,8,5,"60",100,"Lihou 9 Slope 1 2023",100,"yes",5,0.72,1.33217904021012,0.130261095952947
"2309",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 9","9","Slope",2,8.8,2.5,11,11,"90",100,"Lihou 9 Slope 2 2023",100,"yes",11,0.743801652892562,1.46813993901621,0.139054657952129
"2310",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 9","9","Slope",3,9.4,2,7,8,"70",100,"Lihou 9 Slope 3 2023",100,"yes",8,0.71875,1.32088834314932,0.154081801536653
"2311",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 9","9","Crest",1,3.3,1.5,7,2,"10",100,"Lihou 9 Crest 1 2023",100,"yes",2,0.5,0.693147180559945,0.170857971661172
"2312",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 9","9","Crest",2,3.4,1.5,10,2,"10",100,"Lihou 9 Crest 2 2023",100,"yes",2,0.5,0.693147180559945,0.127373993141941
"2313",2023,"15/02/2023","Coral Sea","Central Coral Sea","Josie","Lihou","Lihou 9","9","Crest",3,3.2,1.5,2,3,"20",100,"Lihou 9 Crest 3 2023",100,"yes",3,0.666666666666667,1.09861228866811,0.105169391639269
"2314",2023,"16/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 2","2","Slope",1,8.8,3,35,19,"80",100,"Willis 2 Slope 1 2023",100,"yes",19,0.725761772853186,1.41527797464645,0.12501661099132
"2315",2023,"16/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 2","2","Slope",2,10.2,2.5,18,24,"70",100,"Willis 2 Slope 2 2023",100,"yes",24,0.586805555555555,1.13290158905204,0.123305772246593
"2316",2023,"16/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 2","2","Slope",3,8.8,2.5,50,9,"70",100,"Willis 2 Slope 3 2023",100,"yes",9,0.197530864197531,0.348832095843032,0.130680496563452
"2317",2023,"16/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 2","2","Crest",1,3,2.5,10,9,"20",100,"Willis 2 Crest 1 2023",100,"yes",9,0.641975308641975,1.30309240376172,0.148993759786332
"2318",2023,"16/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 2","2","Crest",2,2.9,2.5,0,13,"30",100,"Willis 2 Crest 2 2023",100,"yes",13,0.579881656804734,1.17865499634165,0.135166117034438
"2319",2023,"16/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 2","2","Crest",3,2.4,3,3,13,"20",100,"Willis 2 Crest 3 2023",100,"yes",13,0.461538461538462,0.79026796807459,0.132024686958101
"2320",2023,"16/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 4","4","Slope",1,9.1,2,19,2,"70",100,"Willis 4 Slope 1 2023",100,"yes",2,0.5,0.693147180559945,0
"2321",2023,"16/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 4","4","Slope",2,9.9,1.5,13,8,"80",100,"Willis 4 Slope 2 2023",100,"yes",8,0.21875,0.376770161256437,0.0397106264679809
"2322",2023,"16/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 4","4","Slope",3,9.7,1.5,28,12,"70",100,"Willis 4 Slope 3 2023",100,"yes",12,0.486111111111111,0.823959216501082,0.110067615963186
"2323",2023,"17/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 7","7","Slope",1,8.8,2.5,25,4,"80",100,"Willis 7 Slope 1 2023",100,"yes",4,0.625,1.03972077083992,0.0885549686418861
"2324",2023,"17/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 7","7","Slope",2,9,2.5,13,3,"80",100,"Willis 7 Slope 2 2023",100,"yes",3,0.444444444444444,0.636514168294813,0.15662394229332
"2325",2023,"17/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 7","7","Slope",3,8.5,2.5,15,5,"70",100,"Willis 7 Slope 3 2023",100,"yes",5,0.64,1.05492016798614,0.124928975623696
"2326",2023,"17/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 7","7","Crest",1,3.3,2,14,4,"10",100,"Willis 7 Crest 1 2023",100,"yes",4,0.625,1.03972077083992,0.166205828550846
"2327",2023,"17/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 7","7","Crest",2,1.5,2,4,2,"10",100,"Willis 7 Crest 2 2023",100,"yes",2,0,0,0
"2328",2023,"17/02/2023","Coral Sea","Central Coral Sea","Josie","Willis","Willis 7","7","Crest",3,3,2.5,4,11,"10",100,"Willis 7 Crest 3 2023",100,"yes",11,0.314049586776859,0.600166073159646,0.0379463203359878
"2329",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Reference","The site the GPS point led us too. The first set of transects we did (not the grounding)","Flat",1,1.4,1.5,0,3,"0",100,"Reference Flat 1 2023",100,"yes",3,0.444444444444444,0.636514168294813,0.175591693610723
"2330",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Reference","The site the GPS point led us too. The first set of transects we did (not the grounding)","Flat",2,1.6,1.5,4,4,"0",100,"Reference Flat 2 2023",100,"yes",4,0.375,0.562335144618808,0.137440242441997
"2331",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Reference","The site the GPS point led us too. The first set of transects we did (not the grounding)","Flat",3,1.7,1.5,0,5,"0",100,"Reference Flat 3 2023",100,"yes",5,0.48,0.673011667009257,0.176201935079985
"2332",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Impact","The 'control' site which turned out to be the grounding site","Flat",1,1.2,1.5,0,2,"0",100,"Impact Flat 1 2023",100,"yes",2,0,0,0
"2333",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Impact","The 'control' site which turned out to be the grounding site","Flat",2,1.6,1.5,0,4,"0",100,"Impact Flat 2 2023",100,"yes",4,0.625,1.03972077083992,0.157829795680314
"2334",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Impact","The 'control' site which turned out to be the grounding site","Flat",3,1.2,1.5,0,2,"0",100,"Impact Flat 3 2023",100,"yes",2,0.5,0.693147180559945,0.176017099941535
"2335",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 4","4","Slope",1,8.3,2,4,28,"80",100,"Moore 4 Slope 1 2023",100,"yes",28,0.775510204081633,1.5358617582662,0.155209043766594
"2336",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 4","4","Slope",2,8.4,2.5,14,26,"80",100,"Moore 4 Slope 2 2023",100,"yes",26,0.739644970414201,1.43337400260664,0.146774518567097
"2337",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 4","4","Slope",3,9,2,5,33,"80",100,"Moore 4 Slope 3 2023",100,"yes",33,0.589531680440771,1.19530140612167,0.119822505953877
"2338",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 4","4","Crest",1,1.5,1.5,5,6,"10",100,"Moore 4 Crest 1 2023",100,"yes",6,0.722222222222222,1.32966134885476,0.122668758811902
"2339",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 4","4","Crest",2,1.2,2,1,8,"20",100,"Moore 4 Crest 2 2023",100,"yes",8,0.59375,0.974314752869349,0.109755789428674
"2340",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 4","4","Crest",3,1.5,1.5,2,11,"10",100,"Moore 4 Crest 3 2023",100,"yes",11,0.314049586776859,0.600166073159646,0.0900670004718708
"2341",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 3","3","Slope",1,8.5,2,36,20,"90",100,"Moore 3 Slope 1 2023",100,"yes",20,0.7,1.37051517428796,0.112621123625941
"2342",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 3","3","Slope",2,9.2,2,9,23,"80",100,"Moore 3 Slope 2 2023",100,"yes",23,0.669187145557656,1.26778899291248,0.114191605660911
"2343",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 3","3","Slope",3,8.3,2,22,26,"90",100,"Moore 3 Slope 3 2023",100,"yes",26,0.733727810650888,1.46729312496607,0.145272273784022
"2344",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 3","3","Crest",1,1.5,2,7,15,"80",100,"Moore 3 Crest 1 2023",100,"yes",15,0.728888888888889,1.43682866896303,0.154609446787534
"2345",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 3","3","Crest",2,1.2,2,4,20,"20",100,"Moore 3 Crest 2 2023",100,"yes",20,0.665,1.23759716823256,0.125593342001667
"2346",2023,"18/02/2023","Coral Sea","Central Coral Sea","Josie","Moore","Moore 3","3","Crest",3,1.3,2,0,12,"30",100,"Moore 3 Crest 3 2023",100,"yes",12,0.652777777777778,1.19884931291362,0.18559616299884
"2347",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 6","6","Slope",1,8.8,2,5,18,"90",100,"Holmes 6 Slope 1 2023",100,"yes",18,0.598765432098765,1.08707537716112,0.178991926847826
"2348",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 6","6","Slope",2,8.8,2,8,13,"90",100,"Holmes 6 Slope 2 2023",100,"yes",13,0.615384615384615,1.01233083910317,0.13328634400385
"2349",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 6","6","Slope",3,9.9,2,3,14,"90",100,"Holmes 6 Slope 3 2023",100,"yes",14,0.73469387755102,1.53672246943722,0.158964916683526
"2350",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 6","6","Crest",1,3,1.5,1,6,"20",100,"Holmes 6 Crest 1 2023",100,"yes",6,0.722222222222222,1.32966134885476,0.143290872120316
"2351",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 6","6","Crest",2,2.8,1.5,0,7,"10",100,"Holmes 6 Crest 2 2023",100,"yes",7,0.489795918367347,0.682908104700472,0.17260597722121
"2352",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 6","6","Crest",3,4,1.5,0,9,"20",100,"Holmes 6 Crest 3 2023",100,"yes",9,0.666666666666667,1.21488965394912,0.182901128222697
"2353",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 7","7","Slope",1,9.1,2,21,22,"80",100,"Holmes 7 Slope 1 2023",100,"yes",22,0.681818181818182,1.3099905328263,0.174301520941231
"2354",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 7","7","Slope",2,9.9,2,14,20,"80",100,"Holmes 7 Slope 2 2023",100,"yes",20,0.705,1.28992198260901,0.163358326886266
"2355",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 7","7","Slope",3,9.9,2.5,32,13,"80",100,"Holmes 7 Slope 3 2023",100,"yes",13,0.603550295857988,1.09059947377948,0.131739262668133
"2356",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 7","7","Crest",1,3.9,2,4,24,"10",100,"Holmes 7 Crest 1 2023",100,"yes",24,0.34375,0.615990578321199,0.103974067893716
"2357",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 7","7","Crest",2,3.1,2,4,8,"10",100,"Holmes 7 Crest 2 2023",100,"yes",8,0.59375,0.974314752869349,0.171818581265548
"2358",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 7","7","Crest",3,4.4,2,0,4,"10",100,"Holmes 7 Crest 3 2023",100,"yes",4,0.375,0.562335144618808,0.100961595571652
"2359",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 5","5","Slope",1,10,3.5,48,6,"90",100,"Holmes 5 Slope 1 2023",100,"yes",6,0.5,0.867563228481461,0.11632779535978
"2360",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 5","5","Slope",2,8.6,3,41,5,"80",100,"Holmes 5 Slope 2 2023",100,"yes",5,0.48,0.673011667009257,0.055067512751883
"2361",2023,"19/02/2023","Coral Sea","Central Coral Sea","Josie","Holmes","Holmes 5","5","Slope",3,8.9,2,31,10,"80",100,"Holmes 5 Slope 3 2023",100,"yes",10,0.66,1.22060726455302,0.110640180826793
