"","Year","Date","Marine.Park","SectorRegion","Name","Reef","Site","Site_notes","Zone","Transect","Depth","Complexity","Total.Macroalgae","Total.HARD.CORAL","Gradient","Total","id","variable","n","group","morph","acro","dim1","dim2","dim3","dim4","t","type","simpDx","morph8"
"160070",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Homophyllia",0,"HC","Encrusting-submassive","no",NA,NA,NA,NA,"iv","low D",0,"Encrusting"
"162878",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Plerogyra",0,"HC","Encrusting-submassive","no",-0.105316075822891,-0.0998453875118921,0.0298845828432979,0.0359379942601894,"iv","low D",0,"Encrusting"
"165686",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Australogyra",0,"HC","Massive-columnar","no",0.13065872570089,-0.0786784170899101,-0.0231514150570016,0.0367130452636839,"iv","low D",0,"Columnar"
"168494",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Millepora",0,"Other","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"171302",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Lobophytum",2,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"174110",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Sarcophyton",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"176918",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Sinularia",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"179726",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Palythoa",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"182534",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Rhytisma",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"185342",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Xenia",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"188150",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Heliopora",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"190958",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Tubipora",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"193766",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Distichopora",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"196574",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Nepthea",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"199382",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Dendronephthea",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"202190",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Other.soft.coral",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"204998",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Caleurpa",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"207806",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Gracilaria",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"210614",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Halimeda",2,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"213422",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Galaxaura",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"216230",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Laurencia",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"219038",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Chlorodesmis",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"221846",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Halymenia",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"224654",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Blue.green.algae",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"227462",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Shaggy.carpet",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"230270",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Turbinaria..Algae.",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"233078",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Udeota",2,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"235886",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Amphiroa",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"238694",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Dictyosphaeria",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"241502",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Rhipiliopsis.",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"244310",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Codium",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"247118",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Other.algae",0,"MA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"249926",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Gorgonians.incl.Isis.",0,"SoC","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"252734",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Hydroid",0,"Other","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"255542",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Sponges",10,"Other","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"258350",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Anemone",0,"Other","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"261158",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Zooanthid",0,"Other","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"263966",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Other.benthic.organism",0,"Other","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"266774",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Sand.Rubble",0,"Sand","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"269582",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","CCA.Pavement",0,"CCA","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"272390",2018,"12/04/18","Coral Sea","Central Coral Sea","Mike","Flinders","Flinders 3","Toe Reef","Slope",2,9,2.5,4,4,"",100,"Flinders 3 Slope 2 2018","Turf.Pavement",80,"Turf","none","no",NA,NA,NA,NA,"iv","low D",0,"none"
"1368",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Acropora...Tabular",76,"HC","Acropora tabular-bushy","yes",0.240328415385067,0.134035421382788,-0.0482618021729126,-0.113169850355026,"v","low D",0.163703703703704,"Acr. tabular"
"4176",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Acropora...Staghorn",7,"HC","Acropora branching","yes",0.281922521102274,-0.0635149911254278,0.0204441380642461,0.000409788797686724,"v","low D",0.163703703703704,"Acr. branching"
"6984",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Acropora...other",6,"HC","Acropora tabular-bushy","yes",0.139240828086872,0.0128591462882639,-0.0410847341926154,0.0242494399320568,"v","low D",0.163703703703704,"Acr. Bushy"
"9792",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Astreopora",0,"HC","Encrusting-submassive","no",-0.100672656808791,0.0249293811191919,0.0437230821454867,0.018986140277716,"v","low D",0.163703703703704,"Encrusting"
"12600",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Isopora",0,"HC","Branching (other)","no",0.083912073823699,0.0150709500173525,0.0422969758631734,-0.01667727145447,"v","low D",0.163703703703704,"Columnar"
"15408",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Montipora",0,"HC","Encrusting-foliose","no",0.000126234233786947,0.0620124407750369,0.0320823937551572,0.0127030367419577,"v","low D",0.163703703703704,"Foliose"
"18216",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Alveopora",0,"HC","Encrusting-submassive","no",-0.0526371368009176,-0.0615944403508045,0.0424184668426243,-0.0317201338697867,"v","low D",0.163703703703704,"Encrusting"
"21024",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Pocillopora",0,"HC","Bushy-corymbose (other)","no",0.166418425440558,-0.0150962312552074,0.136213247732585,-0.00967291656217472,"v","low D",0.163703703703704,"Bushy (other)"
"23832",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Seriatopora",0,"HC","Bushy-corymbose (other)","no",0.110977725548282,-0.0142253686589396,0.118794405836673,0.0252534379018654,"v","low D",0.163703703703704,"Bushy (other)"
"26640",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Stylophora",0,"HC","Bushy-corymbose (other)","no",0.097557848276538,-0.0231199531043404,0.0962806786798844,0.0122126255584989,"v","low D",0.163703703703704,"Bushy (other)"
"29448",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Stylocoeniella",0,"HC","Encrusting-submassive","no",-0.155347422346786,0.154422260937258,0.0769372077205655,-0.00783639259123267,"v","low D",0.163703703703704,"Encrusting"
"32256",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Porites...Massive",0,"HC","Massive-columnar","no",-0.109183471440086,-0.0863591294127497,-0.0715213942646123,0.0102314522263045,"v","low D",0.163703703703704,"Massive"
"35064",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Porites...Branching",0,"HC","Branching (other)","no",0.123056243261964,-0.00484182963326615,-0.0491427758661038,0.0268718400335514,"v","low D",0.163703703703704,"Branching (other)"
"37872",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Goniopora",1,"HC","Encrusting-submassive","no",-0.0659013787947221,-0.0813098156213875,-0.0365218300275952,-0.0702797668670932,"v","low D",0.163703703703704,"Encrusting"
"40680",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Astrea",0,"HC","Encrusting-submassive","no",-0.200139248881424,-0.0135253955263369,-0.0111714389728248,-0.000347983699355049,"v","low D",0.163703703703704,"Encrusting"
"43488",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Cyphastrea",0,"HC","Encrusting-submassive","no",-0.0740270081466874,-0.0976935567247429,-0.0676415376952733,0.00670265600665732,"v","low D",0.163703703703704,"Encrusting"
"46296",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Dipsastrea",0,"HC","Massive-columnar","no",-0.170585006194142,-0.0889734366549273,0.0125263195542029,0.0267296895356074,"v","low D",0.163703703703704,"Massive"
"49104",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Echinopora",0,"HC","Encrusting-foliose","no",-0.0398533446993827,0.12300727886765,0.0135827578734912,0.0367439036181558,"v","low D",0.163703703703704,"Foliose"
"51912",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Favites",0,"HC","Massive-columnar","no",-0.171471606389521,-0.0730282403869843,-0.0106400303078346,0.0218043139061569,"v","low D",0.163703703703704,"Massive"
"54720",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Goniastrea",0,"HC","Massive-columnar","no",-0.129567164119885,-0.0573984710048977,-0.0344209724758839,0.0123135211180992,"v","low D",0.163703703703704,"Massive"
"57528",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Hydnophora",0,"HC","Encrusting-foliose","no",-0.0220693239268366,-0.0690869121023572,-0.00698765165961518,0.00027039997412355,"v","low D",0.163703703703704,"Branching (other)"
"60336",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Leptoria",0,"HC","Massive-columnar","no",-0.170515240925304,-0.00528658882649215,-0.0155198400903626,0.0105260594867268,"v","low D",0.163703703703704,"Massive"
"63144",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Merulina",0,"HC","Encrusting-foliose","no",0.0425014257098473,0.0887031191550727,0.0240933120895385,0.0417819724197133,"v","low D",0.163703703703704,"Foliose"
"65952",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Platygyra",0,"HC","Massive-columnar","no",-0.127067093111153,-0.110448752671918,-0.0332040623252233,0.0197123259951778,"v","low D",0.163703703703704,"Massive"
"68760",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Other.Merulinidae",0,"HC","Massive-columnar","no",-0.0976220474435125,-0.103840087396198,0.00561589762183675,0.0427155327482793,"v","low D",0.163703703703704,"Massive"
"71568",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Acanthastrea",0,"HC","Encrusting-submassive","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Encrusting"
"74376",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Echinophyllia",0,"HC","Encrusting-submassive","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Encrusting"
"77184",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Lobophyllia",0,"HC","Massive-columnar","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Massive"
"79992",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Other.Lobophyllidae",0,"HC","Massive-columnar","no",-0.197435081881674,-0.0120328476022908,-0.01673138203562,0.0090115527065433,"v","low D",0.163703703703704,"Massive"
"82800",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Coelastrea",0,"HC","Encrusting-submassive","no",-0.191006559312044,-0.122046732964091,0.0156786666717618,0.047344831016019,"v","low D",0.163703703703704,"Encrusting"
"85608",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Coeloseris",0,"HC","Encrusting-submassive","no",-0.172704024646529,-0.103426931540477,0.0224755320795815,0.0218105521132626,"v","low D",0.163703703703704,"Encrusting"
"88416",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Halomitra",0,"HC","Encrusting-submassive","no",-0.167100178348715,-0.0994352737223055,0.0232958170520704,0.0105711378650488,"v","low D",0.163703703703704,"Encrusting"
"91224",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Fungiidae",0,"HC","Encrusting-submassive","no",-0.288910750106923,0.0125049653252868,-0.0013897587730078,-0.0492791056077181,"v","low D",0.163703703703704,"Encrusting"
"94032",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Leptastrea",0,"HC","Encrusting-submassive","no",-0.214521734582303,0.0628648419368869,-0.0383011946183843,-0.034818791956,"v","low D",0.163703703703704,"Encrusting"
"96840",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Pleisiastrea",0,"HC","Encrusting-submassive","no",-0.155445837745099,-0.108499993195654,0.0140781216756101,0.0555392579872258,"v","low D",0.163703703703704,"Encrusting"
"99648",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Diploastrea",0,"HC","Massive-columnar","no",-0.216778905149941,-0.105325535024696,0.110063397271714,0.133818892205185,"v","low D",0.163703703703704,"Massive"
"102456",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Galaxea",0,"HC","Massive-columnar","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Massive"
"105264",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Pavona",0,"HC","Massive-columnar","no",-0.0654443393924778,0.0198479615350563,0.0221971014315002,0.00194744347960258,"v","low D",0.163703703703704,"Columnar"
"108072",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Coscinarea",0,"HC","Massive-columnar","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Columnar"
"110880",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Psammocora",0,"HC","Massive-columnar","no",-0.0600891759544262,-0.0719212142509173,0.175306192059123,-0.063179821215691,"v","low D",0.163703703703704,"Columnar"
"113688",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Pachyseris",0,"HC","Encrusting-foliose","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Foliose"
"116496",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Turbinaria",0,"HC","Encrusting-foliose","no",-0.00292058014456572,0.0975100417830366,-0.106730622255791,0.0111431296279639,"v","low D",0.163703703703704,"Foliose"
"119304",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Euphyllia",0,"HC","Encrusting-submassive","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Encrusting"
"122112",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Physogyra",0,"HC","Encrusting-submassive","no",-0.180173889787317,-0.109520721193129,0.0147571930085642,0.04001649075012,"v","low D",0.163703703703704,"Encrusting"
"124920",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Oulophyllia",0,"HC","Encrusting-submassive","no",-0.132842657941001,-0.153276401502432,-0.0977986435840669,0.0531246771872431,"v","low D",0.163703703703704,"Encrusting"
"127728",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Mycedium",0,"HC","Encrusting-submassive","no",-0.0240667153975248,0.176838301127354,0.0480601262723803,0.0328882948010575,"v","low D",0.163703703703704,"Encrusting"
"130536",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Cynarina",0,"HC","Encrusting-submassive","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Encrusting"
"133344",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Gardinoseris",0,"HC","Encrusting-submassive","no",-0.140359849533919,-0.0922340986024226,0.0252378267861654,0.0236217710367828,"v","low D",0.163703703703704,"Encrusting"
